Province/State,Country/Region,Lat,Long,Date,Value
,Belize,13.1939,-59.5432,2020-03-05,0
,Belize,13.1939,-59.5432,2020-03-04,0
,Belize,13.1939,-59.5432,2020-03-03,0
,Belize,13.1939,-59.5432,2020-03-02,0
,Belize,13.1939,-59.5432,2020-03-01,0
,Belize,13.1939,-59.5432,2020-02-29,0
,Belize,13.1939,-59.5432,2020-02-28,0
,Belize,13.1939,-59.5432,2020-02-27,0
,Belize,13.1939,-59.5432,2020-02-26,0
,Belize,13.1939,-59.5432,2020-02-25,0
,Belize,13.1939,-59.5432,2020-02-24,0
,Belize,13.1939,-59.5432,2020-02-23,0
,Belize,13.1939,-59.5432,2020-02-22,0
,Belize,13.1939,-59.5432,2020-02-21,0
,Belize,13.1939,-59.5432,2020-02-20,0
,Belize,13.1939,-59.5432,2020-02-19,0
,Belize,13.1939,-59.5432,2020-02-18,0
,Belize,13.1939,-59.5432,2020-02-17,0
,Belize,13.1939,-59.5432,2020-02-16,0
,Belize,13.1939,-59.5432,2020-02-15,0
,Belize,13.1939,-59.5432,2020-02-14,0
,Belize,13.1939,-59.5432,2020-02-13,0
,Belize,13.1939,-59.5432,2020-02-12,0
,Belize,13.1939,-59.5432,2020-02-11,0
,Belize,13.1939,-59.5432,2020-02-10,0
,Belize,13.1939,-59.5432,2020-02-09,0
,Belize,13.1939,-59.5432,2020-02-08,0
,Belize,13.1939,-59.5432,2020-02-07,0
,Belize,13.1939,-59.5432,2020-02-06,0
,Belize,13.1939,-59.5432,2020-02-05,0
,Belize,13.1939,-59.5432,2020-02-04,0
,Belize,13.1939,-59.5432,2020-02-03,0
,Belize,13.1939,-59.5432,2020-02-02,0
,Belize,13.1939,-59.5432,2020-02-01,0
,Belize,13.1939,-59.5432,2020-01-31,0
,Belize,13.1939,-59.5432,2020-01-30,0
,Belize,13.1939,-59.5432,2020-01-29,0
,Belize,13.1939,-59.5432,2020-01-28,0
,Belize,13.1939,-59.5432,2020-01-27,0
,Belize,13.1939,-59.5432,2020-01-26,0
,Belize,13.1939,-59.5432,2020-01-25,0
,Belize,13.1939,-59.5432,2020-01-24,0
,Belize,13.1939,-59.5432,2020-01-23,0
,Belize,13.1939,-59.5432,2020-01-22,0
,Benin,9.3077,2.3158,2020-03-24,6
,Benin,9.3077,2.3158,2020-03-23,5
,Benin,9.3077,2.3158,2020-03-22,2
,Benin,9.3077,2.3158,2020-03-21,2
,Benin,9.3077,2.3158,2020-03-20,2
,Benin,9.3077,2.3158,2020-03-19,2
,Benin,9.3077,2.3158,2020-03-18,2
,Benin,9.3077,2.3158,2020-03-17,1
,Benin,9.3077,2.3158,2020-03-16,1
,Benin,9.3077,2.3158,2020-03-15,0
,Benin,9.3077,2.3158,2020-03-14,0
,Benin,9.3077,2.3158,2020-03-13,0
,Benin,9.3077,2.3158,2020-03-12,0
,Benin,9.3077,2.3158,2020-03-11,0
,Benin,9.3077,2.3158,2020-03-10,0
,Benin,9.3077,2.3158,2020-03-09,0
,Benin,9.3077,2.3158,2020-03-08,0
,Benin,9.3077,2.3158,2020-03-07,0
,Benin,9.3077,2.3158,2020-03-06,0
,Benin,9.3077,2.3158,2020-03-05,0
,Benin,9.3077,2.3158,2020-03-04,0
,Benin,9.3077,2.3158,2020-03-03,0
,Benin,9.3077,2.3158,2020-03-02,0
,Benin,9.3077,2.3158,2020-03-01,0
,Benin,9.3077,2.3158,2020-02-29,0
,Benin,9.3077,2.3158,2020-02-28,0
,Benin,9.3077,2.3158,2020-02-27,0
,Benin,9.3077,2.3158,2020-02-26,0
,Benin,9.3077,2.3158,2020-02-25,0
,Benin,9.3077,2.3158,2020-02-24,0
,Benin,9.3077,2.3158,2020-02-23,0
,Benin,9.3077,2.3158,2020-02-22,0
,Benin,9.3077,2.3158,2020-02-21,0
,Benin,9.3077,2.3158,2020-02-20,0
,Benin,9.3077,2.3158,2020-02-19,0
,Benin,9.3077,2.3158,2020-02-18,0
,Benin,9.3077,2.3158,2020-02-17,0
,Benin,9.3077,2.3158,2020-02-16,0
,Benin,9.3077,2.3158,2020-02-15,0
,Benin,9.3077,2.3158,2020-02-14,0
,Benin,9.3077,2.3158,2020-02-13,0
,Benin,9.3077,2.3158,2020-02-12,0
,Benin,9.3077,2.3158,2020-02-11,0
,Benin,9.3077,2.3158,2020-02-10,0
,Benin,9.3077,2.3158,2020-02-09,0
,Benin,9.3077,2.3158,2020-02-08,0
,Benin,9.3077,2.3158,2020-02-07,0
,Benin,9.3077,2.3158,2020-02-06,0
,Benin,9.3077,2.3158,2020-02-05,0
,Benin,9.3077,2.3158,2020-02-04,0
,Benin,9.3077,2.3158,2020-02-03,0
,Benin,9.3077,2.3158,2020-02-02,0
,Benin,9.3077,2.3158,2020-02-01,0
,Benin,9.3077,2.3158,2020-01-31,0
,Benin,9.3077,2.3158,2020-01-30,0
,Benin,9.3077,2.3158,2020-01-29,0
,Benin,9.3077,2.3158,2020-01-28,0
,Benin,9.3077,2.3158,2020-01-27,0
,Benin,9.3077,2.3158,2020-01-26,0
,Benin,9.3077,2.3158,2020-01-25,0
,Benin,9.3077,2.3158,2020-01-24,0
,Benin,9.3077,2.3158,2020-01-23,0
,Benin,9.3077,2.3158,2020-01-22,0
,Bhutan,27.5142,90.4336,2020-03-24,2
,Bhutan,27.5142,90.4336,2020-03-23,2
,Bhutan,27.5142,90.4336,2020-03-22,2
,Bhutan,27.5142,90.4336,2020-03-21,2
,Bhutan,27.5142,90.4336,2020-03-20,2
,Bhutan,27.5142,90.4336,2020-03-19,1
,Bhutan,27.5142,90.4336,2020-03-18,1
,Bhutan,27.5142,90.4336,2020-03-17,1
,Bhutan,27.5142,90.4336,2020-03-16,1
,Bhutan,27.5142,90.4336,2020-03-15,1
,Bhutan,27.5142,90.4336,2020-03-14,1
,Bhutan,27.5142,90.4336,2020-03-13,1
,Bhutan,27.5142,90.4336,2020-03-12,1
,Bhutan,27.5142,90.4336,2020-03-11,1
,Bhutan,27.5142,90.4336,2020-03-10,1
,Bhutan,27.5142,90.4336,2020-03-09,1
,Bhutan,27.5142,90.4336,2020-03-08,1
,Bhutan,27.5142,90.4336,2020-03-07,1
,Bhutan,27.5142,90.4336,2020-03-06,1
,Bhutan,27.5142,90.4336,2020-03-05,0
,Bhutan,27.5142,90.4336,2020-03-04,0
,Bhutan,27.5142,90.4336,2020-03-03,0
,Bhutan,27.5142,90.4336,2020-03-02,0
,Bhutan,27.5142,90.4336,2020-03-01,0
,Bhutan,27.5142,90.4336,2020-02-29,0
,Bhutan,27.5142,90.4336,2020-02-28,0
,Bhutan,27.5142,90.4336,2020-02-27,0
,Bhutan,27.5142,90.4336,2020-02-26,0
,Bhutan,27.5142,90.4336,2020-02-25,0
,Bhutan,27.5142,90.4336,2020-02-24,0
,Bhutan,27.5142,90.4336,2020-02-23,0
,Bhutan,27.5142,90.4336,2020-02-22,0
,Bhutan,27.5142,90.4336,2020-02-21,0
,Bhutan,27.5142,90.4336,2020-02-20,0
,Bhutan,27.5142,90.4336,2020-02-19,0
,Bhutan,27.5142,90.4336,2020-02-18,0
,Bhutan,27.5142,90.4336,2020-02-17,0
,Bhutan,27.5142,90.4336,2020-02-16,0
,Bhutan,27.5142,90.4336,2020-02-15,0
,Bhutan,27.5142,90.4336,2020-02-14,0
,Bhutan,27.5142,90.4336,2020-02-13,0
,Bhutan,27.5142,90.4336,2020-02-12,0
,Bhutan,27.5142,90.4336,2020-02-11,0
,Bhutan,27.5142,90.4336,2020-02-10,0
,Bhutan,27.5142,90.4336,2020-02-09,0
,Bhutan,27.5142,90.4336,2020-02-08,0
,Bhutan,27.5142,90.4336,2020-02-07,0
,Bhutan,27.5142,90.4336,2020-02-06,0
,Bhutan,27.5142,90.4336,2020-02-05,0
,Bhutan,27.5142,90.4336,2020-02-04,0
,Bhutan,27.5142,90.4336,2020-02-03,0
,Bhutan,27.5142,90.4336,2020-02-02,0
,Bhutan,27.5142,90.4336,2020-02-01,0
,Bhutan,27.5142,90.4336,2020-01-31,0
,Bhutan,27.5142,90.4336,2020-01-30,0
,Bhutan,27.5142,90.4336,2020-01-29,0
,Bhutan,27.5142,90.4336,2020-01-28,0
,Bhutan,27.5142,90.4336,2020-01-27,0
,Bhutan,27.5142,90.4336,2020-01-26,0
,Bhutan,27.5142,90.4336,2020-01-25,0
,Bhutan,27.5142,90.4336,2020-01-24,0
,Bhutan,27.5142,90.4336,2020-01-23,0
,Bhutan,27.5142,90.4336,2020-01-22,0
,Bolivia,-16.2902,-63.5887,2020-03-24,29
,Bolivia,-16.2902,-63.5887,2020-03-23,27
,Bolivia,-16.2902,-63.5887,2020-03-22,24
,Bolivia,-16.2902,-63.5887,2020-03-21,19
,Bolivia,-16.2902,-63.5887,2020-03-20,15
,Bolivia,-16.2902,-63.5887,2020-03-19,12
,Bolivia,-16.2902,-63.5887,2020-03-18,12
,Bolivia,-16.2902,-63.5887,2020-03-17,11
,Bolivia,-16.2902,-63.5887,2020-03-16,11
,Bolivia,-16.2902,-63.5887,2020-03-15,10
,Bolivia,-16.2902,-63.5887,2020-03-14,10
,Bolivia,-16.2902,-63.5887,2020-03-13,3
,Bolivia,-16.2902,-63.5887,2020-03-12,2
,Bolivia,-16.2902,-63.5887,2020-03-11,2
,Bolivia,-16.2902,-63.5887,2020-03-10,0
,Bolivia,-16.2902,-63.5887,2020-03-09,0
,Bolivia,-16.2902,-63.5887,2020-03-08,0
,Bolivia,-16.2902,-63.5887,2020-03-07,0
,Bolivia,-16.2902,-63.5887,2020-03-06,0
,Bolivia,-16.2902,-63.5887,2020-03-05,0
,Bolivia,-16.2902,-63.5887,2020-03-04,0
,Bolivia,-16.2902,-63.5887,2020-03-03,0
,Bolivia,-16.2902,-63.5887,2020-03-02,0
,Bolivia,-16.2902,-63.5887,2020-03-01,0
,Bolivia,-16.2902,-63.5887,2020-02-29,0
,Bolivia,-16.2902,-63.5887,2020-02-28,0
,Bolivia,-16.2902,-63.5887,2020-02-27,0
,Bolivia,-16.2902,-63.5887,2020-02-26,0
,Bolivia,-16.2902,-63.5887,2020-02-25,0
,Bolivia,-16.2902,-63.5887,2020-02-24,0
,Bolivia,-16.2902,-63.5887,2020-02-23,0
,Bolivia,-16.2902,-63.5887,2020-02-22,0
,Bolivia,-16.2902,-63.5887,2020-02-21,0
,Bolivia,-16.2902,-63.5887,2020-02-20,0
,Bolivia,-16.2902,-63.5887,2020-02-19,0
,Bolivia,-16.2902,-63.5887,2020-02-18,0
,Bolivia,-16.2902,-63.5887,2020-02-17,0
,Bolivia,-16.2902,-63.5887,2020-02-16,0
,Bolivia,-16.2902,-63.5887,2020-02-15,0
,Bolivia,-16.2902,-63.5887,2020-02-14,0
,Bolivia,-16.2902,-63.5887,2020-02-13,0
,Bolivia,-16.2902,-63.5887,2020-02-12,0
,Bolivia,-16.2902,-63.5887,2020-02-11,0
,Bolivia,-16.2902,-63.5887,2020-02-10,0
,Bolivia,-16.2902,-63.5887,2020-02-09,0
,Bolivia,-16.2902,-63.5887,2020-02-08,0
,Bolivia,-16.2902,-63.5887,2020-02-07,0
,Bolivia,-16.2902,-63.5887,2020-02-06,0
,Bolivia,-16.2902,-63.5887,2020-02-05,0
,Bolivia,-16.2902,-63.5887,2020-02-04,0
,Bolivia,-16.2902,-63.5887,2020-02-03,0
,Bolivia,-16.2902,-63.5887,2020-02-02,0
,Bolivia,-16.2902,-63.5887,2020-02-01,0
,Bolivia,-16.2902,-63.5887,2020-01-31,0
,Bolivia,-16.2902,-63.5887,2020-01-30,0
,Bolivia,-16.2902,-63.5887,2020-01-29,0
,Bolivia,-16.2902,-63.5887,2020-01-28,0
,Bolivia,-16.2902,-63.5887,2020-01-27,0
,Bolivia,-16.2902,-63.5887,2020-01-26,0
,Bolivia,-16.2902,-63.5887,2020-01-25,0
,Bolivia,-16.2902,-63.5887,2020-01-24,0
,Bolivia,-16.2902,-63.5887,2020-01-23,0
,Bolivia,-16.2902,-63.5887,2020-01-22,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-24,166
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-23,136
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-22,126
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-21,93
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-20,89
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-19,63
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-18,38
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-17,26
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-16,25
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-15,24
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-14,18
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-13,13
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-12,11
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-11,7
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-10,5
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-09,3
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-08,3
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-07,3
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-06,2
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-05,2
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-04,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-03,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-02,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-01,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-29,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-28,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-27,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-26,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-25,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-24,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-23,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-22,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-21,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-20,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-19,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-18,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-17,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-16,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-15,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-14,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-13,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-12,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-11,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-10,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-09,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-08,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-07,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-06,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-05,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-04,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-03,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-02,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-02-01,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-01-31,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-01-30,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-01-29,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-01-28,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-01-27,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-01-26,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-01-25,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-01-24,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-01-23,0
,Bosnia and Herzegovina,43.9159,17.6791,2020-01-22,0
,Brazil,-14.235,-51.9253,2020-03-24,2247
,Brazil,-14.235,-51.9253,2020-03-23,1924
,Brazil,-14.235,-51.9253,2020-03-22,1546
,Brazil,-14.235,-51.9253,2020-03-21,1021
,Brazil,-14.235,-51.9253,2020-03-20,793
,Brazil,-14.235,-51.9253,2020-03-19,621
,Brazil,-14.235,-51.9253,2020-03-18,372
,Brazil,-14.235,-51.9253,2020-03-17,321
,Brazil,-14.235,-51.9253,2020-03-16,200
,Brazil,-14.235,-51.9253,2020-03-15,162
,Brazil,-14.235,-51.9253,2020-03-14,151
,Brazil,-14.235,-51.9253,2020-03-13,151
,Brazil,-14.235,-51.9253,2020-03-12,52
,Brazil,-14.235,-51.9253,2020-03-11,38
,Brazil,-14.235,-51.9253,2020-03-10,31
,Brazil,-14.235,-51.9253,2020-03-09,25
,Brazil,-14.235,-51.9253,2020-03-08,20
,Brazil,-14.235,-51.9253,2020-03-07,13
,Brazil,-14.235,-51.9253,2020-03-06,13
,Brazil,-14.235,-51.9253,2020-03-05,4
,Brazil,-14.235,-51.9253,2020-03-04,4
,Brazil,-14.235,-51.9253,2020-03-03,2
,Brazil,-14.235,-51.9253,2020-03-02,2
,Brazil,-14.235,-51.9253,2020-03-01,2
,Brazil,-14.235,-51.9253,2020-02-29,2
,Brazil,-14.235,-51.9253,2020-02-28,1
,Brazil,-14.235,-51.9253,2020-02-27,1
,Brazil,-14.235,-51.9253,2020-02-26,1
,Brazil,-14.235,-51.9253,2020-02-25,0
,Brazil,-14.235,-51.9253,2020-02-24,0
,Brazil,-14.235,-51.9253,2020-02-23,0
,Brazil,-14.235,-51.9253,2020-02-22,0
,Brazil,-14.235,-51.9253,2020-02-21,0
,Brazil,-14.235,-51.9253,2020-02-20,0
,Brazil,-14.235,-51.9253,2020-02-19,0
,Brazil,-14.235,-51.9253,2020-02-18,0
,Brazil,-14.235,-51.9253,2020-02-17,0
,Brazil,-14.235,-51.9253,2020-02-16,0
,Brazil,-14.235,-51.9253,2020-02-15,0
,Brazil,-14.235,-51.9253,2020-02-14,0
,Brazil,-14.235,-51.9253,2020-02-13,0
,Brazil,-14.235,-51.9253,2020-02-12,0
,Brazil,-14.235,-51.9253,2020-02-11,0
,Brazil,-14.235,-51.9253,2020-02-10,0
,Brazil,-14.235,-51.9253,2020-02-09,0
,Brazil,-14.235,-51.9253,2020-02-08,0
,Brazil,-14.235,-51.9253,2020-02-07,0
,Brazil,-14.235,-51.9253,2020-02-06,0
,Brazil,-14.235,-51.9253,2020-02-05,0
,Brazil,-14.235,-51.9253,2020-02-04,0
,Brazil,-14.235,-51.9253,2020-02-03,0
,Brazil,-14.235,-51.9253,2020-02-02,0
,Brazil,-14.235,-51.9253,2020-02-01,0
,Brazil,-14.235,-51.9253,2020-01-31,0
,Brazil,-14.235,-51.9253,2020-01-30,0
,Brazil,-14.235,-51.9253,2020-01-29,0
,Brazil,-14.235,-51.9253,2020-01-28,0
,Brazil,-14.235,-51.9253,2020-01-27,0
,Brazil,-14.235,-51.9253,2020-01-26,0
,Brazil,-14.235,-51.9253,2020-01-25,0
,Brazil,-14.235,-51.9253,2020-01-24,0
,Brazil,-14.235,-51.9253,2020-01-23,0
,Brazil,-14.235,-51.9253,2020-01-22,0
,Brunei,4.5353,114.7277,2020-03-24,104
,Brunei,4.5353,114.7277,2020-03-23,91
,Brunei,4.5353,114.7277,2020-03-22,88
,Brunei,4.5353,114.7277,2020-03-21,83
,Brunei,4.5353,114.7277,2020-03-20,78
,Brunei,4.5353,114.7277,2020-03-19,75
,Brunei,4.5353,114.7277,2020-03-18,68
,Brunei,4.5353,114.7277,2020-03-17,56
,Brunei,4.5353,114.7277,2020-03-16,54
,Brunei,4.5353,114.7277,2020-03-15,50
,Brunei,4.5353,114.7277,2020-03-14,40
,Brunei,4.5353,114.7277,2020-03-13,37
,Brunei,4.5353,114.7277,2020-03-12,11
,Brunei,4.5353,114.7277,2020-03-11,11
,Brunei,4.5353,114.7277,2020-03-10,1
,Brunei,4.5353,114.7277,2020-03-09,1
,Brunei,4.5353,114.7277,2020-03-08,0
,Brunei,4.5353,114.7277,2020-03-07,0
,Brunei,4.5353,114.7277,2020-03-06,0
,Brunei,4.5353,114.7277,2020-03-05,0
,Brunei,4.5353,114.7277,2020-03-04,0
,Brunei,4.5353,114.7277,2020-03-03,0
,Brunei,4.5353,114.7277,2020-03-02,0
,Brunei,4.5353,114.7277,2020-03-01,0
,Brunei,4.5353,114.7277,2020-02-29,0
,Brunei,4.5353,114.7277,2020-02-28,0
,Brunei,4.5353,114.7277,2020-02-27,0
,Brunei,4.5353,114.7277,2020-02-26,0
,Brunei,4.5353,114.7277,2020-02-25,0
,Brunei,4.5353,114.7277,2020-02-24,0
,Brunei,4.5353,114.7277,2020-02-23,0
,Brunei,4.5353,114.7277,2020-02-22,0
,Brunei,4.5353,114.7277,2020-02-21,0
,Brunei,4.5353,114.7277,2020-02-20,0
,Brunei,4.5353,114.7277,2020-02-19,0
,Brunei,4.5353,114.7277,2020-02-18,0
,Brunei,4.5353,114.7277,2020-02-17,0
,Brunei,4.5353,114.7277,2020-02-16,0
,Brunei,4.5353,114.7277,2020-02-15,0
,Brunei,4.5353,114.7277,2020-02-14,0
,Brunei,4.5353,114.7277,2020-02-13,0
,Brunei,4.5353,114.7277,2020-02-12,0
,Brunei,4.5353,114.7277,2020-02-11,0
,Brunei,4.5353,114.7277,2020-02-10,0
,Brunei,4.5353,114.7277,2020-02-09,0
,Brunei,4.5353,114.7277,2020-02-08,0
,Brunei,4.5353,114.7277,2020-02-07,0
,Brunei,4.5353,114.7277,2020-02-06,0
,Brunei,4.5353,114.7277,2020-02-05,0
,Brunei,4.5353,114.7277,2020-02-04,0
,Brunei,4.5353,114.7277,2020-02-03,0
,Brunei,4.5353,114.7277,2020-02-02,0
,Brunei,4.5353,114.7277,2020-02-01,0
,Brunei,4.5353,114.7277,2020-01-31,0
,Brunei,4.5353,114.7277,2020-01-30,0
,Brunei,4.5353,114.7277,2020-01-29,0
,Brunei,4.5353,114.7277,2020-01-28,0
,Brunei,4.5353,114.7277,2020-01-27,0
,Brunei,4.5353,114.7277,2020-01-26,0
,Brunei,4.5353,114.7277,2020-01-25,0
,Brunei,4.5353,114.7277,2020-01-24,0
,Brunei,4.5353,114.7277,2020-01-23,0
,Brunei,4.5353,114.7277,2020-01-22,0
,Bulgaria,42.7339,25.4858,2020-03-24,218
,Bulgaria,42.7339,25.4858,2020-03-23,201
,Bulgaria,42.7339,25.4858,2020-03-22,187
,Bulgaria,42.7339,25.4858,2020-03-21,163
,Bulgaria,42.7339,25.4858,2020-03-20,127
,Bulgaria,42.7339,25.4858,2020-03-19,94
,Bulgaria,42.7339,25.4858,2020-03-18,92
,Bulgaria,42.7339,25.4858,2020-03-17,67
,Bulgaria,42.7339,25.4858,2020-03-16,52
,Bulgaria,42.7339,25.4858,2020-03-15,51
,Bulgaria,42.7339,25.4858,2020-03-14,41
,Bulgaria,42.7339,25.4858,2020-03-13,23
,Bulgaria,42.7339,25.4858,2020-03-12,7
,Bulgaria,42.7339,25.4858,2020-03-11,7
,Bulgaria,42.7339,25.4858,2020-03-10,4
,Bulgaria,42.7339,25.4858,2020-03-09,4
,Bulgaria,42.7339,25.4858,2020-03-08,4
,Bulgaria,42.7339,25.4858,2020-03-07,0
,Bulgaria,42.7339,25.4858,2020-03-06,0
,Bulgaria,42.7339,25.4858,2020-03-05,0
,Bulgaria,42.7339,25.4858,2020-03-04,0
,Bulgaria,42.7339,25.4858,2020-03-03,0
,Bulgaria,42.7339,25.4858,2020-03-02,0
,Bulgaria,42.7339,25.4858,2020-03-01,0
,Bulgaria,42.7339,25.4858,2020-02-29,0
,Bulgaria,42.7339,25.4858,2020-02-28,0
,Bulgaria,42.7339,25.4858,2020-02-27,0
,Bulgaria,42.7339,25.4858,2020-02-26,0
,Bulgaria,42.7339,25.4858,2020-02-25,0
,Bulgaria,42.7339,25.4858,2020-02-24,0
,Bulgaria,42.7339,25.4858,2020-02-23,0
,Bulgaria,42.7339,25.4858,2020-02-22,0
,Bulgaria,42.7339,25.4858,2020-02-21,0
,Bulgaria,42.7339,25.4858,2020-02-20,0
,Bulgaria,42.7339,25.4858,2020-02-19,0
,Bulgaria,42.7339,25.4858,2020-02-18,0
,Bulgaria,42.7339,25.4858,2020-02-17,0
,Bulgaria,42.7339,25.4858,2020-02-16,0
,Bulgaria,42.7339,25.4858,2020-02-15,0
,Bulgaria,42.7339,25.4858,2020-02-14,0
,Bulgaria,42.7339,25.4858,2020-02-13,0
,Bulgaria,42.7339,25.4858,2020-02-12,0
,Bulgaria,42.7339,25.4858,2020-02-11,0
,Bulgaria,42.7339,25.4858,2020-02-10,0
,Bulgaria,42.7339,25.4858,2020-02-09,0
,Bulgaria,42.7339,25.4858,2020-02-08,0
,Bulgaria,42.7339,25.4858,2020-02-07,0
,Bulgaria,42.7339,25.4858,2020-02-06,0
,Bulgaria,42.7339,25.4858,2020-02-05,0
,Bulgaria,42.7339,25.4858,2020-02-04,0
,Bulgaria,42.7339,25.4858,2020-02-03,0
,Bulgaria,42.7339,25.4858,2020-02-02,0
,Bulgaria,42.7339,25.4858,2020-02-01,0
,Bulgaria,42.7339,25.4858,2020-01-31,0
,Bulgaria,42.7339,25.4858,2020-01-30,0
,Bulgaria,42.7339,25.4858,2020-01-29,0
,Bulgaria,42.7339,25.4858,2020-01-28,0
,Bulgaria,42.7339,25.4858,2020-01-27,0
,Bulgaria,42.7339,25.4858,2020-01-26,0
,Bulgaria,42.7339,25.4858,2020-01-25,0
,Bulgaria,42.7339,25.4858,2020-01-24,0
,Bulgaria,42.7339,25.4858,2020-01-23,0
,Bulgaria,42.7339,25.4858,2020-01-22,0
,Burkina Faso,12.2383,-1.5616,2020-03-24,114
,Burkina Faso,12.2383,-1.5616,2020-03-23,99
,Burkina Faso,12.2383,-1.5616,2020-03-22,75
,Burkina Faso,12.2383,-1.5616,2020-03-21,64
,Burkina Faso,12.2383,-1.5616,2020-03-20,40
,Burkina Faso,12.2383,-1.5616,2020-03-19,33
,Burkina Faso,12.2383,-1.5616,2020-03-18,20
,Burkina Faso,12.2383,-1.5616,2020-03-17,15
,Burkina Faso,12.2383,-1.5616,2020-03-16,15
,Burkina Faso,12.2383,-1.5616,2020-03-15,3
,Burkina Faso,12.2383,-1.5616,2020-03-14,2
,Burkina Faso,12.2383,-1.5616,2020-03-13,2
,Burkina Faso,12.2383,-1.5616,2020-03-12,2
,Burkina Faso,12.2383,-1.5616,2020-03-11,2
,Burkina Faso,12.2383,-1.5616,2020-03-10,1
,Burkina Faso,12.2383,-1.5616,2020-03-09,0
,Burkina Faso,12.2383,-1.5616,2020-03-08,0
,Burkina Faso,12.2383,-1.5616,2020-03-07,0
,Burkina Faso,12.2383,-1.5616,2020-03-06,0
,Burkina Faso,12.2383,-1.5616,2020-03-05,0
,Burkina Faso,12.2383,-1.5616,2020-03-04,0
,Burkina Faso,12.2383,-1.5616,2020-03-03,0
,Burkina Faso,12.2383,-1.5616,2020-03-02,0
,Burkina Faso,12.2383,-1.5616,2020-03-01,0
,Burkina Faso,12.2383,-1.5616,2020-02-29,0
,Burkina Faso,12.2383,-1.5616,2020-02-28,0
,Burkina Faso,12.2383,-1.5616,2020-02-27,0
,Burkina Faso,12.2383,-1.5616,2020-02-26,0
,Burkina Faso,12.2383,-1.5616,2020-02-25,0
,Burkina Faso,12.2383,-1.5616,2020-02-24,0
,Burkina Faso,12.2383,-1.5616,2020-02-23,0
,Burkina Faso,12.2383,-1.5616,2020-02-22,0
,Burkina Faso,12.2383,-1.5616,2020-02-21,0
